1576,BILLY BRAGG,0,MUSICIAN,,22/10/2012,"Billy Bragg is a singer-songwriter and activist. 
Inspired by punk, Billy formed his first band in his hometown of Barking, east London in 1977. They released one EP on Chiswick Records before Billy joined the British Army in 1981, training to become a tank driver in the Royal Armoured Corps. Things didnt work out and in early 1982 he found himself back on the streets of Barking, still writing songs.
Following a year of relentless gigging, his first album, 
 came out in 1983. He famously scored his first radio play by delivering a mushroom biryani to a hungry John Peel at the BBC. Billy was politicised by Rock Against Racism in the late 1970s and saw his music as a way of offering an alternative version of political events. He marshalled his songs in opposition to Margaret Thatcher, supporting the miners when they went on strike in 1984 and subsequently founding Red Wedge, a collective of left wing musicians who campaigned for the defeat of Thatcher at the 1987 election.
Although often defined by his political songs, Billy is also a writer of great love songs. He said  I write about the things that make me angry: sometimes its the government, sometimes its the girl . In 1992, Woody Guthries daughter, Nora, approached Billy with the idea that he put new music to lyrics that her father had written in Brooklyn in the 1940s. The resulting album 
 came out in 1998.
In July 2011 Billy joined the growing protests over the 
 phone hacking affair with the recording of 
 which references many of the scandals key points. He also joined the global 
 protests in 2011.
Billy lives in Dorset, England with his wife Juliet and son Jack. He is in Australia for a series of concerts this month."
382,BOB BROWN,0,POLITICIAN,GREENS,12/08/2010,"Senator Bob Brown shocked the political establishment on April 13 when he announced that after 17 years he was stepping down as leader of the Australian Greens and leaving Parliament.
His announcement generated widespread speculation about the future of the Greens and attracted tributes for Bobs political skills from all sides of politics, even from those who passionately oppose Green policies in their entirety. Having taken the Greens from a single representative (himself) to last elections high-water mark of nine Senators and one MHR, Bob is widely seen as a skilful political operator who combines idealism with pragmatism, leadership nous and exceptional negotiating skills.
Bob was born in 1944 and educated in rural New South Wales. He became captain of Blacktown Boys High School, in western Sydney, and graduated in medicine from Sydney University in 1968.
He was the director of the Wilderness Society from 1979 to 1984 and was a prominent member of the successful campaign to prevent the damming of Tasmanias Franklin River in 1982. Bob was arrested with 1500 others and spent 19 days in Risdon Prison. 
On the day of his release he entered Tasmania's Parliament as its first green representative. In 1996 Bob took to the national political stage and was elected to the Senate. He was the first representative of the Australian Greens to enter the Senate, although he was preceded by three WA Greens Senators.
Bob is particularly passionate about forest protection, blocking radioactive waste dumping and reducing greenhouse gas emissions. He has been critical of the coal industry and Australias role in the Iraq war, and with his Green colleagues was instrumental in forcing the Labor Government to change policies and adopt a carbon tax after the 2010 election.
Bob lives with his partner Paul in Tasmania."
382,BOB BROWN,0,EX-POLITICIAN,GREENS,23/04/2012,"Senator Bob Brown shocked the political establishment on April 13 when he announced that after 17 years he was stepping down as leader of the Australian Greens and leaving Parliament.
His announcement generated widespread speculation about the future of the Greens and attracted tributes for Bobs political skills from all sides of politics, even from those who passionately oppose Green policies in their entirety. Having taken the Greens from a single representative (himself) to last elections high-water mark of nine Senators and one MHR, Bob is widely seen as a skilful political operator who combines idealism with pragmatism, leadership nous and exceptional negotiating skills.
Bob was born in 1944 and educated in rural New South Wales. He became captain of Blacktown Boys High School, in western Sydney, and graduated in medicine from Sydney University in 1968.
He was the director of the Wilderness Society from 1979 to 1984 and was a prominent member of the successful campaign to prevent the damming of Tasmanias Franklin River in 1982. Bob was arrested with 1500 others and spent 19 days in Risdon Prison. 
On the day of his release he entered Tasmania's Parliament as its first green representative. In 1996 Bob took to the national political stage and was elected to the Senate. He was the first representative of the Australian Greens to enter the Senate, although he was preceded by three WA Greens Senators.
Bob is particularly passionate about forest protection, blocking radioactive waste dumping and reducing greenhouse gas emissions. He has been critical of the coal industry and Australias role in the Iraq war, and with his Green colleagues was instrumental in forcing the Labor Government to change policies and adopt a carbon tax after the 2010 election.
Bob lives with his partner Paul in Tasmania."
382,BOB BROWN,0,EX-POLITICIAN,GREENS,05/11/2012,"Senator Bob Brown shocked the political establishment on April 13 when he announced that after 17 years he was stepping down as leader of the Australian Greens and leaving Parliament.
His announcement generated widespread speculation about the future of the Greens and attracted tributes for Bobs political skills from all sides of politics, even from those who passionately oppose Green policies in their entirety. Having taken the Greens from a single representative (himself) to last elections high-water mark of nine Senators and one MHR, Bob is widely seen as a skilful political operator who combines idealism with pragmatism, leadership nous and exceptional negotiating skills.
Bob was born in 1944 and educated in rural New South Wales. He became captain of Blacktown Boys High School, in western Sydney, and graduated in medicine from Sydney University in 1968.
He was the director of the Wilderness Society from 1979 to 1984 and was a prominent member of the successful campaign to prevent the damming of Tasmanias Franklin River in 1982. Bob was arrested with 1500 others and spent 19 days in Risdon Prison. 
On the day of his release he entered Tasmania's Parliament as its first green representative. In 1996 Bob took to the national political stage and was elected to the Senate. He was the first representative of the Australian Greens to enter the Senate, although he was preceded by three WA Greens Senators.
Bob is particularly passionate about forest protection, blocking radioactive waste dumping and reducing greenhouse gas emissions. He has been critical of the coal industry and Australias role in the Iraq war, and with his Green colleagues was instrumental in forcing the Labor Government to change policies and adopt a carbon tax after the 2010 election. Since his retirement he has joined the campaign opposing the plan to make James Price Point, near Broome in WA, the site of the Browse Basin gas hub.
Bob lives with his partner Paul in Tasmania."
490,BOB CARR,0,EX-POLITICIAN,LABOR,19/04/2010,"Bob Carr was Labor Premier of NSW from March 1995 until August 2005  the longest continuous term as Premier in the States history.
Bob, the son of a train driver, was born in the Sydney suburb of Matraville in 1947. He attended Matraville High and in 1964 achieved two significant milestones, becoming dux of the school and the first member of his family to finish high school.
He joined the ALP at 15 and became a State and national office holder in Young Labor while completing an Arts degree at the University of NSW.
Bob began a career as a radio journalist with the ABC in 1969. He also worked for the NSW Labor Council and The Bulletin magazine before entering State Parliament in 1983. He became a Minister in Neville Wrans government the following year and Leader of the Opposition after Labor lost office under Barrie Unsworth in 1988. He was a reluctant candidate, having harboured an ambition to enter the Federal Parliament and become Minister for Foreign Affairs.
Nevertheless he was an effective Opposition Leader, clawing back valuable ground for Labor in the 1991 election and narrowly winning government in 1995. He won two more elections before handing over to former Health Minister Morris Iemma, who won an election in his own right in 2007.
Bob has a broad range of interests, notably literature and the environment, and is an expert on US political history.
He is the author of several books, including 
 (2002) and 
 (2008), and a part-time consultant for Macquarie Bank."
490,BOB CARR,0,EX-POLITICIAN,LABOR,28/04/2011,"Bob Carr was Labor Premier of NSW from March 1995 until August 2005  the longest continuous term as Premier in the States history.
Bob, the son of a train driver, was born in the Sydney suburb of Matraville in 1947. He attended Matraville High and in 1964 achieved two significant milestones, becoming dux of the school and the first member of his family to finish high school.
He joined the ALP at 15 and became a State and national office holder in Young Labor while completing an Arts degree at the University of NSW.
Bob began a career as a radio journalist with the ABC in 1969. He also worked for the NSW Labor Council and The Bulletin magazine before entering State Parliament in 1983. He became a Minister in Neville Wrans government the following year and Leader of the Opposition after Labor lost office under Barrie Unsworth in 1988. He was a reluctant candidate, having harboured an ambition to enter the Federal Parliament and become Minister for Foreign Affairs.
Nevertheless he was an effective Opposition Leader, clawing back valuable ground for Labor in the 1991 election and narrowly winning government in 1995. He won two more elections before handing over to former Health Minister Morris Iemma, who won an election in his own right in 2007.
Bob has a broad range of interests, notably literature and the environment, and is an expert on US political history.
He is the author of several books, including 
 (2002) and 
 (2008), and a part-time consultant for Macquarie Bank.  
Bob is a passionate republican."
490,BOB CARR,0,POLITICIAN,LABOR,25/02/2013,"Bob Carr fulfilled a lifelong ambition when he became Australias Foreign Minister in March 2012. The former Labor premier of NSW was appointed by Julia Gillard to fill a casual Senate vacancy and went directly into Cabinet in the foreign affairs portfolio.
Previously Bob had been the longest continuously-serving Premier in the history of NSW. He served as Leader of the Opposition from 1988 until his election as Premier in March 1995. He was re-elected in 1999 and then in March 2003 he secured third four-year term.
He retired from State politics in 2005 after over 10 years as Premier.
As Premier he introduced the world's first carbon trading scheme and curbed the clearing of native vegetation as an anti-greenhouse measure. He was a member of the International Task Force on Climate Change convened by Tony Blair, and was made a life member of the Wilderness Society in 2003. He has also received the World Conservation Union International Parks Merit Award for creating 350 new national parks.
Bob has received the Fulbright Distinguished Fellow Award Scholarship. He has served as Honorary Scholar of the Australian American Leadership Dialogue. He is the author of 
 and 
."
1592,BOB CRONIN,0,JOURNALIST,,05/11/2012,"Bob Cronin has been a journalist for more than 50 years and last year was made a member of the Order of Australia (AM) for his services to the print media and the community. 
He has worked for seven newspapers in Australia and was editor of four, including Australias biggest selling daily, 
 (now the 
) and 
. He was deputy editor of two others and between 2003 and 2008 he was general manager, senior editorial adviser and a director of the Shanghai Daily Press Development Company in the Peoples Republic of China. 
In Bobs own words, he was recycled as editor-in-chief of West Australian Newspapers after the Kerry Stokes takeover in 2008."
195,BOB ELLIS,0,AUTHOR,,21/05/2009,"Bob Ellis is an author, script writer, director and political commentator. His work for film and stage has won countless nominations and awards. He has written speeches for the likes of Kim Beazley, Bob Carr, Mike Rann, Cheryl Kernot and Bob Brown and has authored many bestselling books. Bob is a celebrated figure is Australias cultural and political life. 
Bob grew up in Lismore, a NSW country town. His father, a Labor Party stalwart, was a big influence in Bobs left of centre political leanings. 
Bob left Lismore to study at Sydney University on a Sir Robert Menzies scholarship. His university life put him in contact with Clive James, Bob Hughes, Germaine Greer and Les Murray who were also studying there at that time. 
In the 1960s, while the war raged in Vietnam, Bob started working with moving pictures when he took a job at ABC television. This was also the time that Bob found his political voice and started writing for 
, a ground-breaking weekly newspaper concentrating on politics and satire.
The 1970s were a good time for Bob Ellis. 
, a play he co-authored, hit theatres to rave reviews. His film 
 received critical acclaim all over the world. 
Since then, Bob has produced a vast body of work. He has written 17 books which include the best seller Goodbye Jerusalem, which was the subject of a celebrated defamation action taken by Liberal politicians Peter Costello and Tony Abbott (who is a co-panellist with Bob on Q&A on May 21). He has written and directed films such as 
 and written essays and articles for a range of newspapers and magazines.
His latest book, 
, is being launched on the day of his Q&A appearance.
Bob lives in Sydney with his wife, Anne Brooksbank."
698,BOB KATTER,0,POLITICIAN,INDEPENDENT,06/09/2010,"Bob Katter is the Independent MP for the Queensland seat of Kennedy which he has held since 1993. Bob follows in the footsteps of his father, Bob Katter Sr, who held the seat for 24 years.
A National Party member for most of his parliamentary career, Bob chose to stand as an Independent in 2001 citing disenchantment with the Nationals economic policies as his reason. Specifically he was opposed to the elimination of tariffs and subsidies for agriculture, policies he said were killing the sugar, banana and dairy industries that dominate in his electorate. He won in a landslide. 
Before entering Federal Parliament Bob was a Queensland State MP and held four ministerial positions. He remains a staunch admirer of long-serving conservative Queensland Premier Sir Joh Bjelke-Petersen. A colourful character noted for his large hat and distinctive turn of phrase, Bob is often mocked by urban voters but is a shrewd and skilful politician who has his finger on the pulse of non-metropolitan Australia.
Since last months election, which gave neither Labor nor the coalition enough seats to govern in their own right, Bob has been thrust into a pivotal role as one of the three regional Independents who will effectively determine which side forms the next government.
Bob was born in Cloncurry, in outback Queensland. He is married."
698,BOB KATTER,0,POLITICIAN,INDEPENDENT,13/06/2011,"Bob Katter is the Independent MP for the Queensland seat of Kennedy which he has held since 1993. Bob follows in the footsteps of his father, Bob Katter Sr, who held the seat for 24 years.
A National Party member for most of his parliamentary career, Bob chose to stand as an Independent in 2001 citing disenchantment with the Nationals economic policies as his reason. Specifically he was opposed to the elimination of tariffs and subsidies for agriculture, policies he said were killing the sugar, banana and dairy industries that dominate in his electorate. He won in a landslide. 
Before entering Federal Parliament Bob was a Queensland State MP and held four ministerial positions. He remains a staunch admirer of long-serving conservative Queensland Premier Sir Joh Bjelke-Petersen. A colourful character noted for his large hat and distinctive turn of phrase, Bob is often mocked by urban voters but is a shrewd and skilful politician who has his finger on the pulse of non-metropolitan Australia.
In June 2011 he announced he was forming the Australian Party, an independent grouping with a wide-ranging policy manifesto that includes the right to hunt, fish and boil a billy.
Bob was born in Cloncurry, in outback Queensland. He is married."
698,BOB KATTER,0,POLITICIAN,INDEPENDENT,06/08/2012,"Bob Katter is the Founder and Leader of Katters Australian Party and represents the Queensland seat of Kennedy which he has held since 1993. Bob follows in the footsteps of his father, Bob Katter Sr, who held the seat for 24 years.
A National Party member for most of his parliamentary career, Bob chose to stand as an Independent in 2001 citing disenchantment with the Nationals economic policies as his reason. Specifically he was opposed to the elimination of tariffs and subsidies for agriculture, policies he said were killing the sugar, banana and dairy industries that dominate in his electorate. He won in a landslide. 
He went on to form Katters Australian Party in 2011, an independent grouping with a wide-ranging policy manifesto that includes the right to hunt, fish and boil a billy. 
Before entering Federal Parliament Bob was a Queensland State MP and held four ministerial positions. He remains a staunch admirer of long-serving conservative Queensland Premier Sir Joh Bjelke-Petersen. A colourful character noted for his large hat and distinctive turn of phrase, Bob is often mocked by urban voters but is a shrewd and skilful politician who has his finger on the pulse of non-metropolitan Australia.
Bob was born in Cloncurry, in outback Queensland. He is married."
698,BOB KATTER,0,POLITICIAN,INDEPENDENT,13/05/2013,"Bob Katter is the Founder and Leader of Katters Australian Party and represents the Queensland seat of Kennedy which he has held since 1993. Bob follows in the footsteps of his father, Bob Katter Sr, who held the seat for 24 years.
A National Party member for most of his parliamentary career, Bob chose to stand as an Independent in 2001 citing disenchantment with the Nationals economic policies as his reason. Specifically he was opposed to the elimination of tariffs and subsidies for agriculture, policies he said were killing the sugar, banana and dairy industries that dominate in his electorate. He won in a landslide. 
He went on to form Katters Australian Party in 2011, an independent grouping with a wide-ranging policy manifesto that includes the right to hunt, fish and boil a billy. 
Before entering Federal Parliament Bob was a Queensland State MP and held four ministerial positions. He remains a staunch admirer of long-serving conservative Queensland Premier Sir Joh Bjelke-Petersen. A colourful character noted for his large hat and distinctive turn of phrase, Bob is often mocked by urban voters but is a shrewd and skilful politician who has his finger on the pulse of non-metropolitan Australia.
Bob was born in Cloncurry, in outback Queensland. He is married."
419,BRENDA CROFT,1,ARTIST,,01/03/2010,"Brenda L Croft was born in Perth in 1964, and now lives in Adelaide. She is a member of the Gurindji/Mudpurra nations from Kalkaringi/Daguragu communities in the Northern Territory, communities closely associated with the Gurindji Walkoff in 1966, which led to the national land rights movement. 
In 2009 Brenda commenced at the University of South Australia as a Lecturer of Indigenous Art, Culture and Design. From 2002  early 2009 Brenda was Senior Curator of Aboriginal and Torres Strait Islander Art at the National Gallery of Australia, where she initiated and curated the inaugural National Indigenous Art Triennial: Culture Warriors in 2007, touring to the USA in 2009.
A practising artist since 1985, focussing on photo-media, and representation and identity, Brendas works are held in public and private collections in Australia and overseas. She has been involved in the arts and cultural industry for a quarter of a century as an artist, arts administrator, curator, writer, lecturer and consultant. In 2000 Brenda curated Beyond the pale: Adelaide Biennial of Australian Art for Robyn Archers Adelaide Festival of the Arts. 
Major international projects include co-curating the Australian pavilion for the 1997 Venice Biennale, and co-curating the Australian Indigenous Art Commission for the Musée du quai Branly in 2006, both with close colleague and friend, Hetti Perkins. In 1995 Brenda was awarded a Master of Art Administration from the College of Fine Arts (UNSW) and received an Alumni Award in 2001. In 2009 Brenda received an Honorary Doctorate in Visual Arts from the University of Sydney (Sydney College of the Arts).
She continues to curate exhibitions and projects, write on Indigenous cultural issues and exhibit her own artwork. Brenda is working on a major international Indigenous moving image project for the 2011 Adelaide Film Festival."
947,BRENDAN COWELL,0,ACTOR,,23/05/2011,"Brendan Cowell is an Australian actor, writer and director. His first novel, 
, is a semi-autobiographical account of the darker side of Australian suburban life, and the accompnaying issues of drug abuse, suicide and male violence.
Brendan was born in Cronulla, New South Wales, in 1976 and claims to be named after the great Irish poet, IRA man and alcoholic Brendan Behan.
Brendan's plays have been produced by prominent theatre companies in Australia and internationally, and he has received the Patrick White Playwrights' Award, the Griffin Award and the Philip Parsons Young Playwright's Award.
Brendan played the popular character Tom in 
 and wrote many episodes of the critically acclaimed television drama series which won the AFI Award for Best Television Drama Series for each of its three seasons (2005-2007). 
Brendan has played the lead role in feature films, including the 2007 crime drama 
, for which he was awarded a Film Critics Circle Award and nominated for an AFI Award, World War I drama 
 and rom-com 
. Brendan played Hamlet in a 2009 Bell Shakespeare production and recently starred in the STC production of 
. 
Brendan lives in Newtown, Sydney, and is a committed supporter of the Cronulla Sharks rugby league team.
Of books Brendan says, ""I read a novel every week and Im obsessed with books and I always have been. I was brought up with books and my mother was really into literature and Ive always read and Ive always seen it as the highest literary form, and the use of language."""
206,BRENDAN NELSON,0,EX-POLITICIAN,LIBERAL,28/05/2009,"Brendan Nelson took over the leadership of the Liberal Party at a particularly bad time, immediately after the demoralising election defeat of November 2007. The previous leader, John Howard, had lost his seat and his expected successor, Peter Costello, chose not to stand. Brendan narrowly beat Malcolm Turnbull for the top job, but with the party divided and Labor in the ascendant he lasted only until September 2008 before Turnbull successfully challenged. He is now on the back bench and has announced he will retire from politics at the next election.
Brendan was born in 1958 in Coburg, Victoria, and grew up in Launceston and Adelaide. He graduated with a medical degree from Flinders University and set up in private practice in Hobart in 1985. He became active in the Australian Medical Association, achieving national prominence as its youngest ever federal president in 1993. 
Although he had long-standing links to the ALP, he joined the Liberal Party in 1994 and was elected member for Bradfield, in Sydneys northern suburbs, at the 1996 election. He was a prominent member of the Howard Government, serving as Education Minister from 2001 and Defence Minister from 2006.
Brendan and his wife, Gillian Adamson, live in Sydney. Brendan has two children from a previous marriage. He is known to be a motorcycle rider and has a guitar collection that includes four Fender Stratocasters, one of which he claims to keep in his car."
1074,BRENDAN O'NEILL,0,JOURNALIST,,01/08/2011,"Brendan ONeill is editor of online commentary magazine 
.
As a libertarian and controversialist and passionate defender of free speech he has been called many things: one of Britains sharpest social commentators by 
, a libertarian ideologue by 
, a Marxist proletarian firebrand by 
, a loony lefty hack by the 
, exceptionally ignorant by Melanie Phillips, an angry little boy by English 
, and a smug shite by Peter Tatchell."
527,BRENDAN OCONNOR,0,POLITICIAN,LABOR,10/05/2010,"Brendan OConnor was born in London to Irish parents in 1962. He was an Irish citizen until becoming an Australian citizen in 1995.
Educated in Ireland and Australia, he has degrees in Arts and Law from Monash University and also studied under Harvard University Law Schools trade union program.
Brendan entered Parliament in 2001 after 15 years in the union movement  he was Assistant National Secretary of the Australian Services Union from 1993 to 2001. He was first elected for the seat of Burke, in the outer western suburbs of Melbourne, and since 2004 has represented the new seat of Gorton which was created after an electoral redistribution.
Brendan was shadow parliamentary secretary for industrial relations from 2006 until the 2007 election, when he became Minister for Employment Participation. In June last year he became Minister for Home Affairs, which covers many areas of operation within the Attorney-Generals Department. These include customs and border security, counter-terrorism, the Australian Federal Police and classification issues."
527,BRENDAN OCONNOR,0,POLITICIAN,LABOR,25/03/2013,"Brendan OConnor was born in London to Irish parents in 1962. He was an Irish citizen until becoming an Australian citizen in 1995.
Educated in Ireland and Australia, he has degrees in Arts and Law from Monash University and also studied under Harvard University Law Schools trade union program.
Brendan entered Parliament in 2001 after 15 years in the union movement, and was Assistant National Secretary of the Australian Services Union from 1993 to 2001. He was first elected for the seat of Burke, in the outer western suburbs of Melbourne, and since 2004 has represented the new seat of Gorton which was created after an electoral redistribution.
Brendan was shadow parliamentary secretary for industrial relations from 2006 until the 2007 election, when he became Minister for Employment Participation. Subsequently he became Minister for Home Affairs and in the reshuffle of February 2013 he entered Cabinet as Minister for Immigration."
1688,BRENDON GALE,0,SPORTSPERSON,,25/03/2013,"In his previous life, Brendon Gale played 244 games of AFL football between 1990 and 2001 with the Richmond Football Club (RFC); captaining and vice-captaining the club between 1994 and 1997. 
Upon retirement from professional football, Brendon practiced law with a leading Melbourne commercial law firm in the general commercial and banking and finance areas. 
In January 2005, Brendon was appointed CEO of the AFL Players Association and as CEO, was responsible for representing the collective industrial interests of all AFL players. 
Brendon was proud to return to the Richmond Football Club in September 2009, when he was appointed CEO. The RFC competes in Australias largest elite sporting competition - the AFL, and as CEO, Brendon leads a diverse team of over 130 people. 
Brendon continues to serve on the Board of the Victorian Human Rights and Equal Opportunity Commission after being appointed by the Attorney General in September 2009."
519,BRETT SOLOMON,0,OTHER,,10/05/2010,"Brett Solomon is the co-founder and Executive Director of Accessnow.org  a new global movement for digital freedom. Prior to this he was the Campaign Director at Avaaz.org and
the first Executive Director of GetUp!.  
Brett has worked both locally and internationally on a range of social justice and human rights issues. Brett honed his career at Oxfam Australia, where he founded the International Youth Parliament (IYP), an international network of young social change leaders from 140 countries tackling issues such as poverty, conflict and globalization.
Prior to this, he worked as the Campaign Coordinator for Amnesty International Australia. At Amnesty, his main focus was refugees and displaced people. Much of his work focused on advocating for the Australian government to put an end to
mandatory detention, temporary protection visas and the 'Pacific Solution'.
Brett has a bachelors degree in Arts and Law from the University of Sydney and a masters degree in International Law from the University of New South Wales."
1273,BRIAN RITCHIE,0,ARTIST,,02/04/2012,"Brian Ritchie is Curator of MONA FOMA (Museum of Old and New Art Festival of Music and Art) in Hobart, Tasmania.
Brian is founding bassist/multi-instrumentalist of the seminal American alternative group 
. He moved to Australia in 2006 and formed The Break, a modern Australian surf band, with three members of Midnight Oil.
Brian is also a licensed master of shakuhachi (Japanese bamboo flute). 
Extra-musically he operates an Asian teahouse named Chado-the Way of Tea."
1398,BRIAN SCHMIDT,0,SCIENTIST,,18/06/2012,"Nobel Prize winning astrophysicist Brian Schmidt is a Laureate Fellow at the Australian National University's
Mount Stromlo Observatory. 
Brian was raised in the USA and received undergraduate degrees in Physics and Astronomy from the University of Arizona in 1989. He completed his Astronomy Master's degree (1992) and PhD (1993) from Harvard University. 
In 1994 he helped form the High-Z SN Search team, a group of 20 astronomers on five continents who used distant exploding stars to trace the expansion of the universe back in time. This group's discovery of an accelerating universe was named 
 magazine's Breakthrough of the
Year for 1998. 
Brian joined the staff of the Australian National
University in 1995, and was awarded the Australian Government's inaugural Malcolm McIntosh award for achievement in the Physical Sciences in 2000. He was also awarded the Australian Academy of Sciences Pawsey Medal in 2001, the Astronomical Society of India's Vainu Bappu Medal in 2002, and an Australian Research Council Federation Fellowship in 2005.
In 2006 Brian was jointly awarded the US $1 million Shaw Prize for Astronomy, and shared the US$0.5 million 2007
Gruber Prize for Cosmology with his High-Z SN Search Team colleagues. 
In 2008 he was elected a Fellow of the Australian Academy of Sciences, a Fellow of the United States National Academy, and Foreign Member of the Spanish Royal Academy of Sciences. 
He won the 2011 Nobel Prize for Physics jointly with Adam Riess and Saul Perlmutter for their work on the accelerating Universe. Brian is continuing his work using exploding stars to study the universe and is
leading Mt Stromlos effort to build the SkyMapper telescope. This is a new facility that will provide a comprehensive digital map of the southern sky from ultraviolet through near infrared wavelengths."
513,BRIGADIER ALISON CREAGH,1,MILITARY,,26/04/2010,"Brigadier Alison Creagh is one of the most decorated female officers in the Australian Defence Force and has served in the toughest theatres of war in which Australia has been involved in recent years.
She was born in 1962 and grew up in Canberra. She attended the Canberra Church of England Girls Grammar School and the Australian National University and joined the Army Reserve.  This service confirmed her career ambitions and she was commissioned into the Royal Australian Corps of Signals after graduating from the Officer Cadet School at Portsea, Victoria, in 1985.
Alison has significant operational experience, most recently in Headquarters International Security Assistance Force in Afghanistan for nine months in 2007-08.  She also deployed on operations to Iraq and Afghanistan in 2006; East Timor as operations officer in 1st Joint Support Unit in 1999 and Officer Commanding 145 Signal Squadron in 1999-2000; and Cambodia in 1993.
Alison was awarded the Conspicuous Service Cross in 1994 for her work as Quarter Master of the Force Communications Unit in Cambodia. She was awarded the NATO Meritorious Service Medal in 2009 for her service in Afghanistan.
Alison is single and enjoys sporting activities including rowing, Pilates, novice triathlons and tennis. She also enjoys reading, movies and travel and spending time with her god-daughters.
She is currently the Director-General, Public Affairs for the Department of Defence."
1705,BROOKE MAGNANTI,1,OTHER,,08/04/2013,"Dr Brooke Magnanti is visiting Australia to speak on Sex Myths & Why We Believe Them at All About Women at the Sydney Opera House. She was born in west central Florida in 1975. She received a B.Sc. from Florida State University in 1996, where she studied in the Anthropology and Mathematics departments. She later studied for a master's in Genetic Epidemiology at the University of Sheffield in England, and earned a Ph.D. in the Forensic Pathology department there. She has worked in forensic science, epidemiology, chemoinformatics and cancer research. 
Her professional interests include population-based research, standards of evidence, and human biology and anthropology. 
In 2009, it was revealed that she is an ex-call girl and author of the bestselling 
 series of memoirs, which were adapted into the ITV series 
 starring Billie Piper. She is also the writer of 
.
Brooke has been featured by more than 100 media outlets including the 
 and 
. She is a columnist for the 
 Wonder Women, former science editor of 
, and has contributed pieces to the 
 and 
. Brooke was featured in an episode of Stephen Fry's 
 and is a popular public speaker on the themes of biometric and forensic science, sexualisation and popular culture, and internet anonymity and identity."
757,BRUCE GUTHRIE,0,JOURNALIST,,18/10/2010,"Bruce Guthrie began his media career as a copyboy at 
 in Melbourne in 1971. After completing a cadetship, he worked in a variety of reporting roles for the paper until 1985, when he was appointed US west coast correspondent for the Herald and Weekly Times group, since taken over by News Ltd, based in Los Angeles.
In 1987 he returned to Australia and became deputy editor of 
, leaving two years later to help launch 
. He was appointed editor of that paper in 1992 and editor of 
 in 1995. He then joined Time Inc. To become a senior editor at 
 magazine in New York in 1998, and became editor of 
 a year later in Australia.
In 2004 he returned to News Limited to become editor of 
 Magazine and to launch The Australians monthly magazine 
. He was appointed editor-in-chief of the 
, Australias largest selling daily newspaper, in February 2007  a role he filled until his dramatic and unexpected exit in November 2008. 
His book, 
, released this month, is the dramatic story of four decades in print and six days in court."
611,BRUCE HAWKER,0,OTHER,LABOR,19/07/2010,"Bruce Hawker is a Labor Party campaign strategist, chairman of the government relations and communications firm Hawker Britton and a political commentator. Bruce has worked as a Labor campaign strategist on more than 30 State and Federal elections, most recently in Tasmania and South Australia. He is currently working on the Labor Partys federal election campaign.
After graduating with an honours degree in Arts from the University of Queensland Bruce completed a law degree at the University of NSW. Bruce then worked as a political adviser in the NSW Government for 14 years, including nine years as chief-of-staff to former NSW Premier Bob Carr. South Australian Premier Mike Rann has described Bruce as the best political strategist in Australia and says he has one of Australias greatest political minds. 
In 2008 Bruce wrote 
 suggesting that in the 21st century we can no longer rely on the Labor, Liberal or National parties to be the only sources of all the best talent for our parliamentary and ministerial positions."
81,BRUCE WOLPE,0,BUSINESSPERSON,,19/03/2009,"Bruce Wolpe has served as Director, Corporate Affairs for Fairfax Media since 1999, responsible for the company's corporate communications, government relations and related activities.  
He has served on the boards of the Australian American Leadership Dialogue and the Australian Fulbright Commission.  He has also been a contributor on American politics and policy to Fairfax newspapers and websites, Sky News, the ABC and the Australian Jewish News.  
Bruce moved to Australia from the US in 1991. He has a masters degree in political science from Brandeis University in Massachusetts, is a former congressional aide and was an adviser to several Democratic Party election campaigns, including the Clinton-Gore campaign of 1996. 
He is about to leave Australia to join the staff of the US House of Representatives Energy and Commerce Committee, chaired by Rep. Henry Waxman. This committee has jurisdiction over President Obama's energy, environment, health and telecommunications legislation."
